customer_id,customer_name,gender,age,city,state,join_date,plan_id,contract_type,internet_service,tenure_months,churn
6819,Kabir Deshpande,Male,40,Ratlam,Delhi,2023-12-22,2,Annual,None,54,No
6820,Riya Agrawal,Female,60,Jamnagar,Delhi,2021-07-25,1,Monthly,DSL,15,No
6821,Max Wadhwa,Male,44,Hindupur,Gujarat,2022-09-23,1,Two-Year,None,13,No
6822,Chaman Bath,Male,47,Kollam,Tamil Nadu,2021-06-28,3,Monthly,5G,60,Yes
6823,Mohammed Lad,Male,38,Nangloi Jat,Gujarat,2023-06-07,1,Annual,None,14,Yes
6824,Nidhi Kumar,Male,61,Jodhpur,Maharashtra,2021-12-08,3,Monthly,Fiber,60,No
6825,Chanakya Kumar,Female,52,Nellore,Madhya Pradesh,2022-03-16,4,Annual,DSL,60,Yes
6826,Bhavini Sodhi,Male,66,Nagercoil,Rajasthan,2024-01-04,1,Monthly,5G,22,No
6827,Advaith Viswanathan,Male,24,Chapra,Rajasthan,2021-10-17,1,Annual,DSL,1,No
6828,Nisha Dani,Male,39,Silchar,Rajasthan,2022-07-11,1,Monthly,5G,1,No
6829,Unnati Dave,Male,27,Kalyan-Dombivli,Maharashtra,2024-03-13,4,Monthly,None,31,No
6830,Falak Sahni,Female,40,Rajkot,Tamil Nadu,2022-10-11,1,Annual,5G,55,No
6831,Yashodhara Muni,Male,32,Dhule,Karnataka,2021-07-27,2,Annual,Fiber,33,No
6832,Vinaya Bhagat,Female,47,Ghaziabad,Maharashtra,2021-09-29,1,Monthly,Fiber,47,No
6833,Michael Gokhale,Male,51,Suryapet,Delhi,2022-02-19,3,Monthly,Fiber,1,Yes
6834,Dhriti Ram,Female,30,Farrukhabad,Tamil Nadu,2024-11-21,2,Monthly,DSL,38,Yes
6835,Urishilla Garde,Female,21,Srikakulam,Tamil Nadu,2022-01-19,1,Monthly,Fiber,24,No
6836,Rishi Sood,Male,35,Ratlam,Maharashtra,2024-07-08,1,Monthly,Fiber,39,Yes
6837,Priya Raghavan,Male,40,Faridabad,Maharashtra,2023-06-10,4,Monthly,Fiber,22,Yes
6838,Abhiram Som,Female,50,Jhansi,Gujarat,2024-04-05,3,Annual,5G,23,No
6839,Megha Madan,Female,51,Kavali,Gujarat,2023-11-08,2,Annual,Fiber,2,No
6840,Adya Hora,Male,51,Durgapur,Delhi,2022-10-22,2,Annual,Fiber,22,No
6841,Harinakshi Comar,Female,53,Unnao,Tamil Nadu,2021-09-04,4,Annual,DSL,9,No
6842,Kamala Dayal,Female,52,Imphal,Rajasthan,2024-08-12,2,Annual,Fiber,4,No
6843,Naksh Agarwal,Female,34,Raichur,Karnataka,2022-02-18,2,Monthly,Fiber,50,No
6844,Yoshita Bal,Male,45,Hosur,Karnataka,2024-09-05,3,Two-Year,Fiber,25,Yes
6845,Ati Lata,Female,31,Jamnagar,Tamil Nadu,2025-04-27,1,Annual,DSL,15,No
6846,Tanish Brar,Female,51,Jabalpur,Delhi,2022-12-16,1,Monthly,Fiber,24,No
6847,Lohit Batta,Female,65,Miryalaguda,Rajasthan,2021-06-30,2,Two-Year,None,40,Yes
6848,Ishita Chad,Male,28,Bilaspur,Gujarat,2024-08-12,3,Monthly,Fiber,7,No
6849,Wahab Bava,Male,30,Anantapur,Gujarat,2023-08-02,4,Annual,None,8,No
6850,Bimala Bakshi,Female,50,Gorakhpur,Gujarat,2023-06-12,1,Monthly,5G,27,No
6851,Veda Vala,Male,19,Rajpur Sonarpur,Karnataka,2021-03-02,2,Two-Year,5G,27,No
6852,Ishaan Gole,Female,51,Dibrugarh,Karnataka,2024-05-17,2,Annual,Fiber,45,No
6853,Hemal Chandra,Male,46,Ajmer,Delhi,2021-06-15,3,Annual,DSL,35,Yes
6854,Leela Sridhar,Male,54,Kottayam,Karnataka,2023-10-06,3,Annual,5G,38,Yes
6855,Advika Sane,Female,21,Rajpur Sonarpur,Maharashtra,2024-08-16,3,Annual,DSL,30,No
6856,Osha Ram,Male,29,Mau,Karnataka,2022-10-17,2,Monthly,DSL,39,No
6857,Deepa Ganguly,Male,43,Farrukhabad,Gujarat,2021-12-17,3,Two-Year,Fiber,29,No
6858,Udyati Chakrabarti,Male,45,Ballia,Delhi,2023-12-21,2,Monthly,DSL,5,No
6859,Gaurang Dutt,Female,20,Pudukkottai,Tamil Nadu,2021-09-20,1,Two-Year,Fiber,18,No
6860,Qushi Dhar,Male,37,Karaikudi,Tamil Nadu,2021-05-04,2,Annual,None,15,No
6861,Aarnav Singhal,Male,27,Korba,Delhi,2024-06-15,2,Monthly,DSL,26,No
6862,Bakhshi Hayer,Female,69,Silchar,Maharashtra,2025-04-15,1,Monthly,Fiber,55,No
6863,Gabriel Rajan,Male,35,Howrah,Tamil Nadu,2023-07-21,3,Monthly,DSL,59,No
6864,Tejas Walla,Male,44,Sambhal,Gujarat,2024-01-19,3,Two-Year,DSL,2,No
6865,Inaya Tata,Male,48,Latur,Tamil Nadu,2021-05-19,2,Monthly,Fiber,31,No
6866,Zansi Mander,Male,44,Sultan Pur Majra,Tamil Nadu,2024-10-17,2,Monthly,DSL,25,No
6867,Prisha Choudhary,Male,59,Jaunpur,Gujarat,2024-12-07,1,Monthly,Fiber,25,Yes
6868,Brijesh Mukhopadhyay,Female,18,Indore,Karnataka,2023-05-10,3,Monthly,DSL,32,No
6869,Christopher Ratta,Female,23,Ludhiana,Maharashtra,2024-01-22,1,Monthly,DSL,58,Yes
6870,Warhi Mammen,Male,28,Shimla,Rajasthan,2021-05-14,2,Monthly,Fiber,22,No
6871,Chatresh Nagarajan,Male,51,,Gujarat,2024-05-12,2,Two-Year,Fiber,52,No
6872,Dhruv Khurana,Male,56,Kolhapur,Gujarat,2023-03-30,1,Annual,5G,10,Yes
6873,Pratyush Rajagopal,Female,37,Srikakulam,Madhya Pradesh,2023-11-28,1,Two-Year,Fiber,36,Yes
6874,Ranveer Kaul,Female,38,Bhind,Delhi,2023-10-15,4,Annual,DSL,12,No
6875,Bhavani Prakash,Male,38,Hapur,Maharashtra,2022-04-02,4,Monthly,5G,21,No
6876,Yashoda Bajwa,Male,35,Mango,Karnataka,2025-04-07,3,Two-Year,Fiber,15,No
6877,Harinakshi Palan,Female,38,Bareilly,Madhya Pradesh,2022-03-14,1,Monthly,Fiber,11,Yes
6878,Mahika Sani,Male,36,Chandrapur,Rajasthan,2022-11-11,3,Monthly,5G,46,No
6879,Neha Gopal,Female,21,Ahmedabad,Gujarat,2022-10-09,4,Monthly,DSL,7,No
6880,Reyansh Sastry,Female,30,Katihar,Rajasthan,2022-09-14,3,Annual,5G,24,No
6881,Triveni Tripathi,Male,35,Kishanganj,Rajasthan,2024-06-01,4,Monthly,Fiber,30,No
6882,Manthan Sood,Female,69,Hyderabad,Rajasthan,2024-04-06,1,Annual,5G,14,No
6883,Kashvi Bava,Male,46,Kakinada,Madhya Pradesh,2024-02-05,1,Two-Year,Fiber,58,No
6884,Girish Patil,Male,42,Ulhasnagar,Karnataka,2024-11-04,3,Annual,5G,40,No
6885,Imaran Pandya,Male,30,Jabalpur,Madhya Pradesh,2021-01-24,1,Monthly,5G,46,No
6886,Arya Jayaraman,Male,44,Dibrugarh,Madhya Pradesh,2025-03-15,3,Annual,DSL,55,No
6887,Vasana Hans,Male,36,Raurkela Industrial Township,Madhya Pradesh,2023-03-20,3,Two-Year,DSL,6,No
6888,Girindra Chandra,Male,66,Noida,Gujarat,2024-08-23,4,Monthly,Fiber,50,No
6889,Aryan Ghose,Female,18,Malegaon,Gujarat,2023-07-24,2,Monthly,Fiber,46,No
6890,Aditya Kapadia,Female,55,Dharmavaram,Delhi,2024-10-13,3,Monthly,DSL,8,Yes
6891,Ishanvi Chawla,Female,36,Bally,Tamil Nadu,2022-01-05,4,Monthly,DSL,36,Yes
6892,Ojas Peri,Female,69,Aizawl,Maharashtra,2023-09-24,4,Annual,None,56,Yes
6893,David Rajagopalan,Male,18,Bahraich,Delhi,2021-06-20,4,Annual,5G,12,No
6894,Onkar Mandal,Female,57,Panihati,Karnataka,2021-08-10,2,Monthly,DSL,5,Yes
6895,Kabir More,Female,34,Siliguri,Madhya Pradesh,2022-03-19,1,Annual,5G,13,No
6896,Maanas Hayre,Female,38,Hubli–Dharwad,Gujarat,2024-03-22,3,Annual,Fiber,19,No
6897,Bahadurjit Narasimhan,Male,39,Bathinda,Madhya Pradesh,2023-05-12,3,Annual,,22,No
6898,Guneet Singhal,Female,32,Kakinada,Gujarat,2022-01-11,1,Monthly,DSL,12,No
6899,Samesh Madan,Male,67,Vijayawada,Rajasthan,2021-10-08,1,Monthly,None,32,No
6900,Ubika Batta,Female,56,Jalgaon,Maharashtra,2022-12-14,4,Monthly,Fiber,50,No
6901,Rohan Palla,Male,65,Imphal,Delhi,2024-05-27,4,Two-Year,Fiber,38,No
6902,Anthony Menon,Male,56,Bhusawal,Delhi,2023-08-16,1,Annual,Fiber,38,No
6903,Dominic Hora,Female,49,Pudukkottai,Karnataka,2023-03-22,3,Monthly,DSL,17,Yes
6904,Kevin Tripathi,Male,66,Ahmednagar,Rajasthan,2023-04-07,1,Monthly,Fiber,26,No
6905,Kiaan Gara,Male,21,Gangtok,Delhi,2022-05-01,1,Annual,5G,16,Yes
6906,Chatura Bhardwaj,Female,61,Sirsa,Delhi,2025-03-14,2,Monthly,DSL,12,No
6907,Harinakshi Kota,Female,62,Rohtak,Tamil Nadu,2021-12-01,2,Monthly,Fiber,37,Yes
6908,Yash Madan,Female,49,Ajmer,Maharashtra,2023-01-12,4,Monthly,5G,46,No
6909,Raghav Krishnamurthy,Male,21,Guntakal,Madhya Pradesh,2022-02-14,4,Monthly,DSL,16,No
6910,Garima Singh,Male,18,Solapur,Delhi,2021-02-23,3,Monthly,5G,5,No
6911,Jagat Ganguly,Male,50,Srikakulam,Karnataka,2022-12-02,1,Monthly,5G,8,Yes
6912,Tamanna Das,Female,24,Agra,Madhya Pradesh,2024-01-04,1,Annual,5G,7,Yes
6913,Tanish Vora,Male,26,Anantapur,Gujarat,2021-12-15,2,Two-Year,5G,57,No
6914,Qushi Sastry,Male,18,Sri Ganganagar,Rajasthan,2023-09-02,3,Monthly,5G,27,Yes
6915,Joshua Balakrishnan,Male,33,Khora ,Rajasthan,2022-01-28,1,Monthly,DSL,26,No
6916,Triya Loyal,Male,35,Serampore,Delhi,2022-07-08,3,Monthly,None,13,No
6917,Avi Mangat,Male,64,Kulti,Delhi,2024-03-26,2,Monthly,Fiber,35,Yes
6918,Lavanya Kara,Male,23,Udaipur,Madhya Pradesh,2023-04-27,1,Annual,None,46,Yes
6919,Yachana Sarkar,Male,19,Khora ,Gujarat,2021-03-22,2,Monthly,Fiber,17,Yes
6920,Aachal Khare,Female,26,Kurnool,Tamil Nadu,2024-05-16,2,Monthly,Fiber,7,Yes
6921,Nihal Deo,Female,21,Ramgarh,Maharashtra,2023-04-06,2,Annual,5G,9,No
6922,Jatin Shetty,Female,62,Tadepalligudem,Tamil Nadu,2024-01-15,1,Annual,DSL,42,No
6923,Gayathri Mand,Male,40,Ozhukarai,Karnataka,2023-01-14,3,Monthly,DSL,10,No
6924,Abha Chahal,Male,60,Siwan,Madhya Pradesh,2025-01-10,1,Monthly,Fiber,55,No
6925,Gaurav Gara,Female,62,Kozhikode,Delhi,2021-06-26,2,Annual,Fiber,45,Yes
6926,Jeevika Sura,Male,60,Jorhat,Tamil Nadu,2022-05-26,4,Monthly,Fiber,42,No
6927,Nirja Barad,Female,68,Akola,Maharashtra,2021-05-19,3,Monthly,Fiber,55,No
6928,Tanish Sane,Male,25,Haridwar,Karnataka,2024-01-31,4,Annual,DSL,58,No
6929,Vedhika Luthra,Male,56,Panipat,Rajasthan,2022-04-18,2,Monthly,5G,38,No
6930,William Shukla,Female,42,Tirupati,Tamil Nadu,2022-06-26,1,Two-Year,5G,53,No
6931,Wyatt Divan,Female,33,Rewa,Delhi,2021-07-13,3,Annual,Fiber,14,Yes
6932,Rachita Palan,Female,52,Bhiwandi,Maharashtra,2022-05-01,4,Monthly,None,37,No
6933,Teerth Kaur,Female,34,Latur,Delhi,2024-08-30,1,Annual,Fiber,13,No
6934,Megha Sawhney,Female,35,Haldia,Delhi,2023-03-16,3,Annual,Fiber,8,No
6935,Rachana Shenoy,Male,44,Bally,Karnataka,2021-09-04,2,Monthly,None,41,No
6936,Niharika Sagar,Male,32,Sasaram,Maharashtra,2022-09-22,2,Monthly,DSL,52,No
6937,Saumya Vaidya,Male,34,Guntur,Gujarat,2022-03-14,2,Annual,None,10,No
6938,Benjamin Thaman,Female,60,Loni,Rajasthan,2021-03-14,1,Annual,Fiber,33,No
6939,Lekha Sankaran,Female,22,Nagaon,Delhi,2023-12-29,1,Monthly,5G,37,No
6940,Siya Bajaj,Female,33,Latur,Maharashtra,2023-01-24,2,Monthly,Fiber,20,No
6941,Darsh Tak,Female,32,Hyderabad,Delhi,2024-03-21,2,Two-Year,5G,4,No
6942,Ekanta Pai,Female,59,Bhalswa Jahangir Pur,Tamil Nadu,2023-04-11,3,Annual,Fiber,1,No
6943,Damyanti Majumdar,Female,63,Ahmedabad,Tamil Nadu,2021-04-04,4,Annual,Fiber,51,Yes
6944,Rachita Kunda,Male,51,Bilaspur,Maharashtra,2022-03-11,3,Annual,Fiber,19,Yes
6945,Varsha Chandran,Male,65,Ghaziabad,Rajasthan,2024-12-25,4,Monthly,DSL,24,No
6946,Zayan Varty,Male,36,Nagpur,Karnataka,2022-04-02,1,Two-Year,Fiber,54,No
6947,Anvi Bala,Male,25,Phagwara,Gujarat,2024-12-24,3,Monthly,None,54,Yes
6948,Vyanjana Vig,Male,64,Durgapur,Tamil Nadu,2021-08-17,1,Annual,5G,47,No
6949,Ganga Iyengar,Female,27,Arrah,Karnataka,2021-01-30,1,Monthly,5G,11,No
6950,Mitali Brar,Female,22,Jorhat,Gujarat,2021-12-01,4,Two-Year,5G,22,No
6951,Ethan Minhas,Female,69,Mathura,Tamil Nadu,2022-10-22,4,Annual,5G,56,No
6952,Nandini Lad,Female,65,Berhampore,Gujarat,2022-07-23,3,Annual,5G,37,No
6953,Ikbal Bhagat,Female,43,Kolkata,Madhya Pradesh,2021-06-26,3,Two-Year,None,3,No
6954,Caleb Soman,Female,39,Karawal Nagar,Delhi,2023-04-04,3,Two-Year,None,17,No
6955,Tanvi Mallick,Male,61,Rajahmundry,Maharashtra,2022-07-22,4,Monthly,Fiber,48,No
6956,Zashil Sabharwal,Female,40,Eluru,Tamil Nadu,2022-02-13,2,Monthly,Fiber,60,No
6957,Wazir Ghose,Female,30,Shivpuri,Tamil Nadu,2023-02-16,2,Annual,DSL,40,No
6958,Oscar Kapadia,Female,26,Kavali,Delhi,2024-06-14,4,Two-Year,Fiber,58,No
6959,Rushil Swaminathan,Female,66,Durgapur,Tamil Nadu,2024-07-25,3,Monthly,Fiber,20,No
6960,Manthan Batta,Male,37,Ahmedabad,Tamil Nadu,2021-03-18,2,Monthly,5G,35,Yes
6961,Chanakya Chaudhry,Male,45,Morena,Madhya Pradesh,2023-07-22,1,Annual,DSL,44,No
6962,Warjas Pillai,Female,61,Bhimavaram,Tamil Nadu,2022-09-28,2,Monthly,DSL,40,Yes
6963,Osha Mittal,Male,54,Dehri,Tamil Nadu,2022-06-24,2,Annual,None,15,Yes
6964,Mohammed Char,Male,41,Karaikudi,Tamil Nadu,2024-03-27,4,Monthly,DSL,11,No
6965,Chaaya Bhakta,Female,61,Karimnagar,Karnataka,2024-04-05,4,Annual,DSL,13,No
6966,Noah Kumer,Female,50,Bihar Sharif,Tamil Nadu,2024-04-23,2,Two-Year,Fiber,26,No
6967,Isha Pradhan,Female,37,Arrah,Delhi,2024-11-13,1,Monthly,Fiber,23,No
6968,Pallavi Sane,Female,65,Panchkula,Madhya Pradesh,2021-01-12,1,Monthly,Fiber,40,Yes
6969,Widisha Loyal,Female,47,Saharsa,Tamil Nadu,2021-06-18,3,Annual,Fiber,13,No
6970,Lila Sant,Male,61,Madanapalle,Gujarat,2023-04-11,2,Monthly,Fiber,48,No
6971,Matthew Dalal,Female,26,Mangalore,Madhya Pradesh,2024-12-20,2,Annual,5G,50,No
6972,Yatin Sama,Female,62,Loni,Madhya Pradesh,2022-03-25,1,Monthly,5G,16,No
6973,Yatin Bedi,Female,66,Bareilly,Gujarat,2025-02-26,4,Annual,DSL,45,No
6974,Praneel Ben,Male,34,Pondicherry,Delhi,2022-03-25,2,Two-Year,None,14,No
6975,Maanav Goyal,Female,53,Bongaigaon,Karnataka,2024-02-04,1,Monthly,Fiber,40,No
6976,Umang Mammen,Female,31,Tiruchirappalli,Rajasthan,2022-03-03,2,Two-Year,DSL,52,Yes
6977,Mitesh Bir,Female,36,Bikaner,Rajasthan,2023-08-14,4,Monthly,Fiber,34,No
6978,Lekha Wadhwa,Male,24,Hubli–Dharwad,Delhi,2023-07-05,3,Annual,5G,52,No
6979,Advika Oommen,Female,20,Dibrugarh,Karnataka,2024-01-27,4,Monthly,DSL,40,No
6980,Wahab Kohli,Female,50,Coimbatore,Maharashtra,2022-09-23,4,Monthly,Fiber,29,No
6981,Aarav Mammen,Female,61,Bahraich,Gujarat,2021-08-14,1,Annual,Fiber,28,No
6982,Pallavi Arora,Male,49,Dewas,Madhya Pradesh,2022-03-23,1,Monthly,5G,27,No
6983,Ayush Venkataraman,Female,64,Bahraich,Madhya Pradesh,2025-02-08,4,Monthly,Fiber,38,Yes
6984,Leena Kunda,Female,28,Rajkot,Madhya Pradesh,2021-07-22,1,Monthly,None,13,No
6985,Dalbir Palan,Female,59,Katni,Gujarat,2023-08-26,4,Annual,Fiber,3,No
6986,Bhavya Raju,Male,19,Avadi,Gujarat,2022-11-06,4,Monthly,Fiber,39,No
6987,Nathaniel Dubey,Female,43,Aizawl,Rajasthan,2024-08-13,2,Monthly,Fiber,38,Yes
6988,Madhavi Wable,Female,21,Madanapalle,Rajasthan,2022-09-26,4,Annual,DSL,5,No
6989,Zashil Sachdev,Female,34,Bellary,Rajasthan,2021-01-16,3,Monthly,DSL,59,Yes
6990,Umang Kale,Male,34,Siwan,Karnataka,2024-11-02,1,Monthly,DSL,16,No
6991,Ekiya Sur,Male,45,Mahbubnagar,Madhya Pradesh,2024-09-21,3,Annual,DSL,31,No
6992,Reyansh Rajagopal,Female,47,Madhyamgram,Delhi,2022-09-10,1,Annual,DSL,22,No
6993,Anjali Krishnamurthy,Male,57,Kozhikode,Karnataka,2023-11-10,4,Annual,Fiber,3,No
6994,Jagrati Sura,Male,40,Muzaffarnagar,Madhya Pradesh,2022-03-16,3,Annual,Fiber,5,No
6995,Akshay Soman,Male,63,Allahabad,Gujarat,2024-06-21,2,Monthly,DSL,3,Yes
6996,Faqid Bakshi,Female,41,Silchar,Gujarat,2024-06-21,4,Annual,DSL,15,No
6997,Ayush Mani,Female,46,Rourkela,Gujarat,2023-08-29,4,Monthly,Fiber,34,No
6998,Adweta Din,Male,21,Begusarai,Madhya Pradesh,2022-01-27,4,Monthly,5G,15,No
6999,Arin Sem,Male,55,Pallavaram,Rajasthan,2022-12-25,2,Monthly,DSL,27,No
7000,Bahadurjit Kunda,Male,46,Navi Mumbai,Gujarat,2023-01-06,3,Two-Year,Fiber,13,Yes
7001,Fariq Gade,Female,36,Nanded,Maharashtra,2024-07-09,4,Annual,DSL,34,No
7002,Reyansh Saran,Female,44,Bhubaneswar,Gujarat,2021-08-08,3,Two-Year,None,18,Yes
7003,Urvashi Rana,Male,46,,Madhya Pradesh,2023-10-29,4,Two-Year,Fiber,10,No
7004,Sarthak Nagar,Male,53,Yamunanagar,Rajasthan,2022-03-22,4,Two-Year,5G,32,Yes
7005,Dhruv Lata,Male,52,Kavali,Karnataka,2021-01-14,4,Monthly,DSL,4,No
7006,Pavani Prashad,Male,69,Ahmedabad,Gujarat,2022-01-22,2,Annual,DSL,2,No
7007,Jacob Suresh,Female,23,Gaya,Rajasthan,2022-10-04,4,Monthly,DSL,30,No
7008,Bachittar Doctor,Male,40,Allahabad,Rajasthan,2023-11-12,3,Annual,DSL,52,No
7009,Daksha Sangha,Female,56,Morena,Tamil Nadu,2021-08-13,4,Monthly,Fiber,31,No
7010,Tanish Subramaniam,Male,63,Ahmedabad,Maharashtra,2021-08-23,3,Monthly,None,57,No
7011,Jonathan Deep,Male,61,Patiala,Madhya Pradesh,2024-09-26,3,Annual,5G,46,No
7012,Nidra Amble,Male,65,Anantapur,Gujarat,2023-09-27,1,Two-Year,DSL,3,No
7013,Lucky Deshpande,Male,69,Naihati,Tamil Nadu,2022-12-12,3,Annual,DSL,44,No
7014,Yasti Balakrishnan,Male,25,Tinsukia,Madhya Pradesh,2024-03-03,1,Monthly,DSL,5,No
7015,Owen Oza,Female,19,Sonipat,Karnataka,2024-04-16,2,Two-Year,5G,34,No
7016,Oviya Barman,Male,30,Sonipat,Maharashtra,2025-04-29,4,Monthly,Fiber,14,No
7017,Watika Borde,Male,57,Nangloi Jat,Rajasthan,2025-03-24,2,Two-Year,5G,55,No
7018,Siddharth Pal,Male,38,,Gujarat,2023-03-03,2,Two-Year,Fiber,58,No
7019,Frederick Saraf,Female,48,Tiruvottiyur,Karnataka,2025-04-12,3,Annual,DSL,37,No
7020,Dalbir Bawa,Female,69,Secunderabad,Madhya Pradesh,2022-03-13,4,Annual,Fiber,7,No
7021,Rayaan Rai,Female,65,Parbhani,Tamil Nadu,2023-12-11,4,Annual,DSL,15,No
7022,Maanav Master,Female,53,Bokaro,Madhya Pradesh,2025-01-06,2,Annual,Fiber,19,No
7023,Nitesh Mangal,Male,65,Guwahati,Madhya Pradesh,2022-08-04,1,Monthly,DSL,54,Yes
7024,Wriddhish Brar,Male,69,Guna,Maharashtra,2024-07-28,1,Annual,5G,19,Yes
7025,Yamini Kapoor,Male,55,Tiruchirappalli,Gujarat,2023-12-04,3,Monthly,DSL,17,Yes
7026,Jagvi Patil,Female,44,,Karnataka,2022-11-18,1,Annual,Fiber,48,No
7027,Ira Sahni,Male,53,Bongaigaon,Maharashtra,2021-12-31,1,Annual,Fiber,40,No
7028,Ria Krishnan,Male,65,Pudukkottai,Tamil Nadu,2021-09-26,2,Monthly,DSL,13,No
7029,Indrajit Saha,Female,40,Nandyal,Rajasthan,2025-05-08,1,Two-Year,Fiber,57,No
7030,Mason Rau,Female,38,Karimnagar,Gujarat,2024-08-09,4,Monthly,Fiber,21,No
7031,Ronith Lanka,Female,30,Visakhapatnam,Rajasthan,2024-05-02,2,Monthly,DSL,43,No
7032,Yashasvi Biswas,Male,54,Ratlam,Maharashtra,2024-10-26,2,Monthly,Fiber,1,Yes
7033,Mohini Majumdar,Male,64,Hajipur,Tamil Nadu,2025-04-25,1,Monthly,Fiber,18,No
7034,Vivaan Gandhi,Female,43,Muzaffarpur,Tamil Nadu,2021-03-19,4,Monthly,DSL,24,Yes
7035,Omisha Andra,Male,57,Purnia,Karnataka,2021-07-08,4,Monthly,Fiber,30,Yes
7036,Chakradev Singh,Female,24,Faridabad,Madhya Pradesh,2024-11-14,1,Monthly,Fiber,7,Yes
7037,Rushil Acharya,Female,63,Bhilwara,Tamil Nadu,2023-11-15,4,Monthly,DSL,27,No
7038,Hitesh Kale,Male,56,Salem,Tamil Nadu,2024-08-18,3,Monthly,Fiber,52,No
7039,Ekaja Sood,Female,39,Gangtok,Madhya Pradesh,2022-11-02,3,Annual,Fiber,27,No
7040,Jonathan Kakar,Female,56,Mango,Delhi,2021-12-24,1,Annual,DSL,3,No
7041,Indira Prakash,Female,40,Kirari Suleman Nagar,Tamil Nadu,2023-08-17,2,Monthly,DSL,52,No
7042,Jagrati Kamdar,Male,47,Rampur,Gujarat,2024-01-23,2,Two-Year,Fiber,53,No
7043,Ati Sengupta,Female,35,Mahbubnagar,Rajasthan,2025-04-24,4,Monthly,DSL,16,No
7044,Jacob Ranganathan,Female,59,Dehri,Rajasthan,2021-12-02,3,Annual,None,4,No
7045,Lucky Nazareth,Female,35,Raurkela Industrial Township,Maharashtra,2024-04-02,2,Two-Year,None,45,No
7046,Darsh Venkataraman,Female,63,Jalandhar,Madhya Pradesh,2023-06-22,4,Monthly,DSL,57,No
7047,Raghav Mani,Female,27,Ajmer,Madhya Pradesh,2021-12-07,3,Monthly,Fiber,1,No
7048,Yashoda Raval,Female,56,Hosur,Madhya Pradesh,2023-04-14,2,Annual,DSL,33,No
7049,Finn Chana,Female,47,Kozhikode,Gujarat,2022-07-21,4,Monthly,Fiber,44,Yes
7050,Aarush Bhatti,Male,43,Jaunpur,Madhya Pradesh,2021-03-13,1,Monthly,DSL,45,No
7051,Sudiksha Mannan,Male,24,Gangtok,Gujarat,2023-12-02,1,Annual,None,26,No
7052,Manthan Viswanathan,Female,24,Panvel,Rajasthan,2022-02-15,2,Annual,DSL,39,No
7053,Peter Bhattacharyya,Male,22,Surendranagar Dudhrej,Karnataka,2023-06-17,4,Monthly,DSL,3,Yes
7054,Ishanvi Bhandari,Male,18,Varanasi,Delhi,2023-04-18,3,Annual,Fiber,4,No
7055,Lekha Sharma,Female,63,Danapur,Madhya Pradesh,2022-10-06,1,Annual,Fiber,33,No
7056,Wazir Vohra,Male,35,Jamnagar,Rajasthan,2021-01-21,3,Monthly,None,50,No
7057,Raksha Ramachandran,Female,30,Haridwar,Delhi,2023-10-22,4,Monthly,Fiber,5,No
7058,Indrajit Bhasin,Female,42,Berhampore,Rajasthan,2022-11-09,1,Annual,Fiber,29,Yes
7059,Inaya Sura,Female,57,Kamarhati,Madhya Pradesh,2025-05-15,2,Monthly,DSL,52,Yes
7060,Yashasvi Mall,Female,25,Aurangabad,Gujarat,2024-01-05,1,Annual,5G,11,Yes
7061,Abeer Bahri,Female,27,Junagadh,Rajasthan,2022-08-26,2,Monthly,Fiber,3,No
7062,Onveer Rai,Male,49,Hyderabad,Maharashtra,2024-11-22,3,Monthly,DSL,18,No
7063,Kiaan Ramesh,Female,34,Mathura,Delhi,2021-03-29,1,Monthly,Fiber,30,No
7064,Ekbal Dugal,Male,55,Nagaon,Delhi,2021-01-17,4,Two-Year,DSL,17,No
7065,Adya Deshpande,Female,32,South Dumdum,Gujarat,2024-09-14,3,Two-Year,Fiber,46,No
7066,Jack Pai,Female,32,Dibrugarh,Delhi,2023-08-01,3,Annual,DSL,30,No
7067,Gaurika Arora,Female,65,Gudivada,Karnataka,2024-05-18,2,Annual,Fiber,30,No
7068,Harish Date,Male,57,Sonipat,Gujarat,2023-04-04,4,Monthly,5G,33,Yes
7069,Zilmil Padmanabhan,Female,68,Bidar,Delhi,2022-01-18,3,Annual,DSL,17,No
7070,Oeshi Yogi,Female,37,Tadipatri,Delhi,2025-05-08,1,Monthly,None,39,No
7071,Patrick Kohli,Female,32,Jaipur,Delhi,2022-10-02,2,Annual,DSL,16,No
7072,Anya Khosla,Female,52,Avadi,Gujarat,2024-03-15,4,Two-Year,Fiber,33,No
7073,Chanakya Loyal,Male,23,Sirsa,Maharashtra,2022-03-29,2,Monthly,DSL,47,No
7074,Mekhala Khare,Female,47,Kalyan-Dombivli,Tamil Nadu,2023-03-27,2,Annual,DSL,2,No
7075,Hritik Lata,Male,25,Ambarnath,Rajasthan,2024-11-17,3,Annual,Fiber,2,Yes
7076,Panini Bhalla,Female,48,Surendranagar Dudhrej,Madhya Pradesh,2021-11-06,1,Monthly,DSL,24,Yes
7077,Balhaar Behl,Male,65,Indore,Rajasthan,2023-07-20,1,Annual,Fiber,5,No
7078,Tarak Desai,Male,64,Begusarai,Delhi,2022-05-07,4,Annual,5G,36,No
7079,Gabriel Swaminathan,Female,49,Dindigul,Rajasthan,2023-01-30,4,Annual,None,3,Yes
7080,Falak D’Alia,Female,62,Motihari,Tamil Nadu,2024-12-24,1,Monthly,Fiber,40,No
